fieldNumber,fieldSpeciesName,infraSpecificRank,infraSpecificName,otherSpeciesName,altitude,sourceOfCoordinates,coordinatePrecision,coordinateUncertainty,dateCreated,sourceFile,generalNotes,hybridStatus,hybridStatusNotes,archived,nswNumber,sampleDate,bundleNumber,boxNumber,livingCollectionId,populationGeneticsId,collectionNotes,tissueSampleColumn,tissueSampleType,hmNumber,herbariumId,herbariumSpecimenIrn,herbariumSpecimenCollector,herbariumCollectionDate,dateToDart,dartServiceNumber,dartOptimization,dartSequencing,duplicateSampleSent,dartNotes,dateToMtAnnan,destructiveSamplingDate,destructiveSamplingBy,destructiveSamplingSiteName,populationInfoId,phenologyId,eventId,idCurrent,acceptedName,genus,species,provisionalAcceptedStatus,taxonType,locality,nationalPark,natureReserve,peoplePresent,stateConservationArea,stateForest,otherTenure,eventKey,plants10m,adultsPresent,juvenilesPresent,speciesIdConfidence,speciesIdNotes,nativeStatus,populationNotes,reproductiveState,flowers,fruit,dartOrderCount,dartOrderServiceNumbers,projectsString,id,type,date,decimalLongitude,decimalLatitude,geodeticDatum
,Melaleuca quinquenervia,,,,13.0,GPS,11.0,,2021-03-18 01:00:27.440055+00:00,species_2020-12-18 135511.130856.txt,,,,False,NSW1071080,2020-12-16T00:00:00+00:00,,,,,,,Tissue,,,,,,,,,,,,,,,,popnInfo-78642291,phenology-LeAoasXh,328a8440-3f34-11eb-a51f-b73bba8b9f7f,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,Tyagarah NR Black Rock Rd,,Tyagarah Nature Reserve,"Stephanie Chen, Jason Bragg",,,,328a8440-3f34-11eb-a51f-b73bba8b9f7f,More than 20,Yes,Yes,,,,,Fertile,"Bisexual, Buds",Seed mature,0,,RandR,,,,153.57062269604938,-28.606441765383686,WGS84
,Melaleuca quinquenervia,,,,1.0,GPS,13.0,,2021-03-18 01:00:27.440055+00:00,species_2020-12-18 135511.130856.txt,,,,False,NSW1078646,2020-12-16T00:00:00+00:00,,,,,,,Tissue,,,,,,,,,,,,,,,,popnInfo-49fd83a1,phenology-LeAoasXh,328a8440-3f34-11eb-a51f-b73bba8b9f7f,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,Tyagarah NR Black Rock Rd,,Tyagarah Nature Reserve,"Stephanie Chen, Jason Bragg",,,,328a8440-3f34-11eb-a51f-b73bba8b9f7f,More than 20,Yes,Yes,,,,,Fertile,"Bisexual, Buds",Seed mature,0,,RandR,,,,153.56927600501191,-28.60695351972178,WGS84
,Melaleuca quinquenervia,,,,9.0,GPS,13.0,,2021-03-18 01:00:27.440055+00:00,species_2020-12-18 135511.130856.txt,,,,False,NSW1078640,2020-12-16T00:00:00+00:00,,,,,,,Tissue,,,,,,,,,,,,,,,,popnInfo-c8501e11,phenology-LeAoasXh,328a8440-3f34-11eb-a51f-b73bba8b9f7f,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,Tyagarah NR Black Rock Rd,,Tyagarah Nature Reserve,"Stephanie Chen, Jason Bragg",,,,328a8440-3f34-11eb-a51f-b73bba8b9f7f,More than 20,Yes,Yes,,,,,Fertile,"Bisexual, Buds",Seed mature,0,,RandR,,,,153.56669405401033,-28.607785309516157,WGS84
,Melaleuca quinquenervia,,,,5.0,GPS,9.0,,2021-03-18 01:00:27.440055+00:00,species_2020-12-18 135511.130856.txt,,,,False,NSW1078642,2020-12-16T00:00:00+00:00,,,,,,,Tissue,,,,,,,,,,,,,,,,popnInfo-c2ffb9f1,phenology-LeAoasXh,328a8440-3f34-11eb-a51f-b73bba8b9f7f,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,Tyagarah NR Black Rock Rd,,Tyagarah Nature Reserve,"Stephanie Chen, Jason Bragg",,,,328a8440-3f34-11eb-a51f-b73bba8b9f7f,More than 20,Yes,Yes,,,,,Fertile,"Bisexual, Buds",Seed mature,0,,RandR,,,,153.56378643956387,-28.608073504256435,WGS84
,Melaleuca quinquenervia,,,,3.0,GPS,20.0,,2021-03-18 01:00:27.440055+00:00,species_2020-12-18 135511.130856.txt,,,,False,NSW1078637,2020-12-16T00:00:00+00:00,,,,,,,Tissue,,,,,,,,,,,,,,,,popnInfo-7bbfba91,phenology-LeAoasXh,328a8440-3f34-11eb-a51f-b73bba8b9f7f,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,Tyagarah NR Black Rock Rd,,Tyagarah Nature Reserve,"Stephanie Chen, Jason Bragg",,,,328a8440-3f34-11eb-a51f-b73bba8b9f7f,More than 20,Yes,Yes,,,,,Fertile,"Bisexual, Buds",Seed mature,0,,RandR,,,,153.57391773565027,-28.604315618614574,WGS84
,Melaleuca quinquenervia,,,,6.0,GPS,10.0,,2021-03-18 01:00:27.440055+00:00,species_2020-12-18 135511.130856.txt,,,,False,NSW1071143,2020-12-16T00:00:00+00:00,,,,,,,Tissue,,,,,,,,,,,,,,,,popnInfo-cfec6271,phenology-LeAoasXh,328a8440-3f34-11eb-a51f-b73bba8b9f7f,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,Tyagarah NR Black Rock Rd,,Tyagarah Nature Reserve,"Stephanie Chen, Jason Bragg",,,,328a8440-3f34-11eb-a51f-b73bba8b9f7f,More than 20,Yes,Yes,,,,,Fertile,"Bisexual, Buds",Seed mature,0,,RandR,,,,153.57393134333054,-28.60429160036906,WGS84
,Melaleuca quinquenervia,,,,23.0,GPS,20.0,,2021-03-18 01:00:27.440055+00:00,species_2020-12-18 135511.130856.txt,,,,False,NSW1078647,2020-12-16T00:00:00+00:00,,,,,,,Tissue,,,,,,,,,,,,,,,,popnInfo-7a835711,phenology-LeAoasXh,1bff81d0-3f52-11eb-a51f-b73bba8b9f7f,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,Arakwal NP,Arakwal National Park,,"Stephanie Chen, Jason Bragg",,,,1bff81d0-3f52-11eb-a51f-b73bba8b9f7f,More than 20,Yes,Yes,,,,,Fertile,"Bisexual, Buds",Seed mature,0,,RandR,,,,153.62200294622414,-28.649239827129286,WGS84
,Melaleuca quinquenervia,,,,17.0,GPS,8.0,,2021-03-18 01:00:27.440055+00:00,species_2020-12-18 135511.130856.txt,,,,False,NSW1078651,2020-12-16T00:00:00+00:00,,,,,,,Tissue,,,,,,,,,,,,,,,,popnInfo-7c92e0b1,phenology-LeAoasXh,1bff81d0-3f52-11eb-a51f-b73bba8b9f7f,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,Arakwal NP,Arakwal National Park,,"Stephanie Chen, Jason Bragg",,,,1bff81d0-3f52-11eb-a51f-b73bba8b9f7f,More than 20,Yes,Yes,,,,,Fertile,"Bisexual, Buds",Seed mature,0,,RandR,,,,153.62353407451712,-28.64822379746018,WGS84
,Melaleuca quinquenervia,,,,18.0,GPS,18.0,,2021-03-18 01:00:27.440055+00:00,species_2020-12-18 135511.130856.txt,,,,False,NSW1078713,2020-12-16T00:00:00+00:00,,,,,,,Tissue,,,,,,,,,,,,,,,,popnInfo-7fb030d1,phenology-LeAoasXh,1bff81d0-3f52-11eb-a51f-b73bba8b9f7f,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,Arakwal NP,Arakwal National Park,,"Stephanie Chen, Jason Bragg",,,,1bff81d0-3f52-11eb-a51f-b73bba8b9f7f,More than 20,Yes,Yes,,,,,Fertile,"Bisexual, Buds",Seed mature,0,,RandR,,,,153.62503693790788,-28.64745043239488,WGS84
,Melaleuca quinquenervia,,,,17.0,GPS,15.0,,2021-03-18 01:00:27.440055+00:00,species_2020-12-18 135511.130856.txt,,,,False,NSW1078654,2020-12-16T00:00:00+00:00,,,,,,,Tissue,,,,,,,,,,,,,,,,popnInfo-b48be0f1,phenology-LeAoasXh,1bff81d0-3f52-11eb-a51f-b73bba8b9f7f,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,Arakwal NP,Arakwal National Park,,"Stephanie Chen, Jason Bragg",,,,1bff81d0-3f52-11eb-a51f-b73bba8b9f7f,More than 20,Yes,Yes,,,,,Fertile,"Bisexual, Buds",Seed mature,0,,RandR,,,,153.6274689144657,-28.646201534769176,WGS84
,Melaleuca quinquenervia,,,,9.0,GPS,17.0,,2021-03-18 01:00:27.440055+00:00,species_2020-12-18 135511.130856.txt,,,,False,NSW1078652,2020-12-16T00:00:00+00:00,,,,,,,Tissue,,,,,,,,,,,,,,,,popnInfo-f19aa5f1,phenology-LeAoasXh,1bff81d0-3f52-11eb-a51f-b73bba8b9f7f,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,Arakwal NP,Arakwal National Park,,"Stephanie Chen, Jason Bragg",,,,1bff81d0-3f52-11eb-a51f-b73bba8b9f7f,More than 20,Yes,Yes,,,,,Fertile,"Bisexual, Buds",Seed mature,0,,RandR,,,,153.62355164174204,-28.648616328585373,WGS84
,Melaleuca quinquenervia,,,,14.0,GPS,14.0,,2021-03-18 01:00:27.440055+00:00,species_2020-12-18 135511.130856.txt,,,,False,NSW1078656,2020-12-16T00:00:00+00:00,,,,,,,Tissue,,,,,,,,,,,,,,,,popnInfo-0357db91,phenology-LeAoasXh,1bff81d0-3f52-11eb-a51f-b73bba8b9f7f,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,Arakwal NP,Arakwal National Park,,"Stephanie Chen, Jason Bragg",,,,1bff81d0-3f52-11eb-a51f-b73bba8b9f7f,More than 20,Yes,Yes,,,,,Fertile,"Bisexual, Buds",Seed mature,0,,RandR,,,,153.62421926271642,-28.648527917962376,WGS84
,Melaleuca quinquenervia,,,,10.0,GPS,9.0,,2021-03-18 01:00:27.440055+00:00,species_2020-12-18 135511.130856.txt,,,,False,NSW1078658,2020-12-16T00:00:00+00:00,,,,,,,Tissue,,,,,,,,,,,,,,,,popnInfo-b9399841,phenology-LeAoasXh,1bff81d0-3f52-11eb-a51f-b73bba8b9f7f,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,Arakwal NP,Arakwal National Park,,"Stephanie Chen, Jason Bragg",,,,1bff81d0-3f52-11eb-a51f-b73bba8b9f7f,More than 20,Yes,Yes,,,,,Fertile,"Bisexual, Buds",Seed mature,0,,RandR,,,,153.62422163941838,-28.648507629987815,WGS84
,Melaleuca quinquenervia,,,,12.0,GPS,10.0,,2021-03-18 01:00:27.440055+00:00,species_2020-12-18 135511.130856.txt,,,,False,NSW1078657,2020-12-16T00:00:00+00:00,,,,,,,Tissue,,,,,,,,,,,,,,,,popnInfo-d65cbe11,phenology-LeAoasXh,1bff81d0-3f52-11eb-a51f-b73bba8b9f7f,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,Arakwal NP,Arakwal National Park,,"Stephanie Chen, Jason Bragg",,,,1bff81d0-3f52-11eb-a51f-b73bba8b9f7f,More than 20,Yes,Yes,,,,,Fertile,"Bisexual, Buds",Seed mature,0,,RandR,,,,153.62506708949925,-28.648586593154224,WGS84
,Melaleuca quinquenervia,,,,9.0,GPS,7.0,,2021-03-18 01:00:27.440055+00:00,species_2020-12-18 135511.130856.txt,,,,False,NSW1078660,2020-12-16T00:00:00+00:00,,,,,,,Tissue,,,,,,,,,,,,,,,,popnInfo-1310a3c1,phenology-LeAoasXh,1bff81d0-3f52-11eb-a51f-b73bba8b9f7f,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,Arakwal NP,Arakwal National Park,,"Stephanie Chen, Jason Bragg",,,,1bff81d0-3f52-11eb-a51f-b73bba8b9f7f,More than 20,Yes,Yes,,,,,Fertile,"Bisexual, Buds",Seed mature,0,,RandR,,,,153.62507112025762,-28.648581465675964,WGS84
,Melaleuca quinquenervia,,,,7.0,GPS,8.0,,2021-03-18 01:00:27.440055+00:00,species_2020-12-18 135511.130856.txt,,,,False,NSW1078662,2020-12-16T00:00:00+00:00,,,,,,,Tissue,,,,,,,,,,,,,,,,popnInfo-fe725c51,phenology-LeAoasXh,1bff81d0-3f52-11eb-a51f-b73bba8b9f7f,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,Arakwal NP,Arakwal National Park,,"Stephanie Chen, Jason Bragg",,,,1bff81d0-3f52-11eb-a51f-b73bba8b9f7f,More than 20,Yes,Yes,,,,,Fertile,"Bisexual, Buds",Seed mature,0,,RandR,,,,153.62598807525123,-28.648856466867223,WGS84
,Melaleuca quinquenervia,,,,6.0,GPS,9.0,,2021-03-18 01:00:27.440055+00:00,species_2020-12-18 135511.130856.txt,,,,False,NSW1074318,2020-12-17T00:00:00+00:00,,,,,,,Tissue,,,,,,,,,,,,,,,,popnInfo-ef3967b1,phenology-LeAoasXh,8a9b6b20-3ff9-11eb-d73e-3de391e9f866,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,Yuraygir NP Fire management trail near Wooli Beach,Yuraygir National Park,,"Stephanie Chen, Jason Bragg",,,,8a9b6b20-3ff9-11eb-d73e-3de391e9f866,More than 20,Yes,Yes,,,,,Fertile,"Bisexual, Buds",Seed mature,0,,RandR,,,,153.2605053115003,-29.85196215242395,WGS84
,Melaleuca quinquenervia,,,,5.0,GPS,15.0,,2021-03-18 01:00:27.440055+00:00,species_2020-12-18 135511.130856.txt,,,,False,NSW1080781,2020-12-17T00:00:00+00:00,,,,,,,Tissue,,,,,,,,,,,,,,,,popnInfo-196a6151,phenology-LeAoasXh,8a9b6b20-3ff9-11eb-d73e-3de391e9f866,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,Yuraygir NP Fire management trail near Wooli Beach,Yuraygir National Park,,"Stephanie Chen, Jason Bragg",,,,8a9b6b20-3ff9-11eb-d73e-3de391e9f866,More than 20,Yes,Yes,,,,,Fertile,"Bisexual, Buds",Seed mature,0,,RandR,,,,153.26198526246486,-29.85200872431791,WGS84
,Melaleuca quinquenervia,,,,-10.0,GPS,27.0,,2021-03-18 01:00:27.440055+00:00,species_2020-12-18 135511.130856.txt,,,,False,NSW1080782,2020-12-17T00:00:00+00:00,,,,,,,Tissue,,,,,,,,,,,,,,,,popnInfo-4a820491,phenology-LeAoasXh,8a9b6b20-3ff9-11eb-d73e-3de391e9f866,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,Yuraygir NP Fire management trail near Wooli Beach,Yuraygir National Park,,"Stephanie Chen, Jason Bragg",,,,8a9b6b20-3ff9-11eb-d73e-3de391e9f866,More than 20,Yes,Yes,,,,,Fertile,"Bisexual, Buds",Seed mature,0,,RandR,,,,153.26239599629656,-29.852238203807868,WGS84
,Melaleuca quinquenervia,,,,,GPS,15.0,,2021-03-18 01:00:27.440055+00:00,species_2020-12-18 135511.130856.txt,,,,False,NSW1080766,2020-12-17T00:00:00+00:00,,,,,,,Tissue,,,,,,,,,,,,,,,,popnInfo-04617bc1,phenology-LeAoasXh,8a9b6b20-3ff9-11eb-d73e-3de391e9f866,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,Yuraygir NP Fire management trail near Wooli Beach,Yuraygir National Park,,"Stephanie Chen, Jason Bragg",,,,8a9b6b20-3ff9-11eb-d73e-3de391e9f866,More than 20,Yes,Yes,,,,,Fertile,"Bisexual, Buds",Seed mature,0,,RandR,,,,153.26291258896256,-29.852126638254898,WGS84
,Melaleuca quinquenervia,,,,3.0,GPS,27.0,,2021-03-18 01:00:27.440055+00:00,species_2020-12-18 135511.130856.txt,,,,False,NSW1080784,2020-12-17T00:00:00+00:00,,,,,,,Tissue,,,,,,,,,,,,,,,,popnInfo-c2caf271,phenology-LeAoasXh,8a9b6b20-3ff9-11eb-d73e-3de391e9f866,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,Yuraygir NP Fire management trail near Wooli Beach,Yuraygir National Park,,"Stephanie Chen, Jason Bragg",,,,8a9b6b20-3ff9-11eb-d73e-3de391e9f866,More than 20,Yes,Yes,,,,,Fertile,"Bisexual, Buds",Seed mature,0,,RandR,,,,153.26324376428596,-29.85248480749758,WGS84
,Melaleuca quinquenervia,,,,4.0,GPS,10.0,,2021-03-18 01:00:27.440055+00:00,species_2020-12-18 135511.130856.txt,,,,False,NSW1080764,2020-12-17T00:00:00+00:00,,,,,,,Tissue,,,,,,,,,,,,,,,,popnInfo-7d9f7801,phenology-LeAoasXh,8a9b6b20-3ff9-11eb-d73e-3de391e9f866,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,Yuraygir NP Fire management trail near Wooli Beach,Yuraygir National Park,,"Stephanie Chen, Jason Bragg",,,,8a9b6b20-3ff9-11eb-d73e-3de391e9f866,More than 20,Yes,Yes,,,,,Fertile,"Bisexual, Buds",Seed mature,0,,RandR,,,,153.26376672165853,-29.85198427506254,WGS84
,Melaleuca quinquenervia,,,,-3.0,GPS,14.0,,2021-03-18 01:00:27.440055+00:00,species_2020-12-18 135511.130856.txt,,,,False,NSW1080779,2020-12-17T00:00:00+00:00,,,,,,,Tissue,,,,,,,,,,,,,,,,popnInfo-830725f1,phenology-LeAoasXh,8a9b6b20-3ff9-11eb-d73e-3de391e9f866,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,Yuraygir NP Fire management trail near Wooli Beach,Yuraygir National Park,,"Stephanie Chen, Jason Bragg",,,,8a9b6b20-3ff9-11eb-d73e-3de391e9f866,More than 20,Yes,Yes,,,,,Fertile,"Bisexual, Buds",Seed mature,0,,RandR,,,,153.2701372557044,-29.85293715410273,WGS84
,Melaleuca quinquenervia,,,,,GPS,10.0,,2021-03-18 01:00:27.440055+00:00,species_2020-12-18 135511.130856.txt,,,,False,NSW1080778,2020-12-17T00:00:00+00:00,,,,,,,Tissue,,,,,,,,,,,,,,,,popnInfo-4312d061,phenology-LeAoasXh,8a9b6b20-3ff9-11eb-d73e-3de391e9f866,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,Yuraygir NP Fire management trail near Wooli Beach,Yuraygir National Park,,"Stephanie Chen, Jason Bragg",,,,8a9b6b20-3ff9-11eb-d73e-3de391e9f866,More than 20,Yes,Yes,,,,,Fertile,"Bisexual, Buds",Seed mature,0,,RandR,,,,153.27013932873837,-29.85293685315536,WGS84
,Melaleuca quinquenervia,,,,4.0,GPS,8.0,,2021-03-18 01:00:27.440055+00:00,species_2020-12-18 135511.130856.txt,,,,False,NSW1080787,2020-12-17T00:00:00+00:00,,,,,,,Tissue,,,,,,,,,,,,,,,,popnInfo-e967fda1,phenology-LeAoasXh,8a9b6b20-3ff9-11eb-d73e-3de391e9f866,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,Yuraygir NP Fire management trail near Wooli Beach,Yuraygir National Park,,"Stephanie Chen, Jason Bragg",,,,8a9b6b20-3ff9-11eb-d73e-3de391e9f866,More than 20,Yes,Yes,,,,,Fertile,"Bisexual, Buds",Seed mature,0,,RandR,,,,153.27094608766495,-29.851975835100298,WGS84
,Melaleuca quinquenervia,,,,-1.0,GPS,4.0,,2021-03-18 01:00:27.440055+00:00,species_2020-12-18 135511.130856.txt,,,,False,NSW1080777,2020-12-17T00:00:00+00:00,,,,,,,Tissue,,,,,,,,,,,,,,,,popnInfo-53418be1,phenology-LeAoasXh,8a9b6b20-3ff9-11eb-d73e-3de391e9f866,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,Yuraygir NP Fire management trail near Wooli Beach,Yuraygir National Park,,"Stephanie Chen, Jason Bragg",,,,8a9b6b20-3ff9-11eb-d73e-3de391e9f866,More than 20,Yes,Yes,,,,,Fertile,"Bisexual, Buds",Seed mature,0,,RandR,,,,153.27097123939154,-29.851994179366258,WGS84
,Melaleuca quinquenervia,,,,3.0,GPS,8.0,,2021-03-18 01:00:27.440055+00:00,species_2020-12-18 135511.130856.txt,,,,False,NSW1080786,2020-12-17T00:00:00+00:00,,,,,,,Tissue,,,,,,,,,,,,,,,,popnInfo-f0a09071,phenology-LeAoasXh,8a9b6b20-3ff9-11eb-d73e-3de391e9f866,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,Yuraygir NP Fire management trail near Wooli Beach,Yuraygir National Park,,"Stephanie Chen, Jason Bragg",,,,8a9b6b20-3ff9-11eb-d73e-3de391e9f866,More than 20,Yes,Yes,,,,,Fertile,"Bisexual, Buds",Seed mature,0,,RandR,,,,153.26967002136237,-29.85176414233897,WGS84
,Melaleuca quinquenervia,,,,2.0,GPS,7.0,,2021-03-18 01:00:27.440055+00:00,species_2020-12-18 135511.130856.txt,,,,False,NSW1080785,2020-12-17T00:00:00+00:00,,,,,,,Tissue,,,,,,,,,,,,,,,,popnInfo-b1dca491,phenology-LeAoasXh,8a9b6b20-3ff9-11eb-d73e-3de391e9f866,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,Yuraygir NP Fire management trail near Wooli Beach,Yuraygir National Park,,"Stephanie Chen, Jason Bragg",,,,8a9b6b20-3ff9-11eb-d73e-3de391e9f866,More than 20,Yes,Yes,,,,,Fertile,"Bisexual, Buds",Seed mature,0,,RandR,,,,153.26964374142764,-29.851767569744972,WGS84
,Melaleuca quinquenervia,,,,5.0,GPS,9.0,,2021-03-18 01:00:27.440055+00:00,species_2020-12-18 135511.130856.txt,,,,False,NSW1080773,2020-12-17T00:00:00+00:00,,,,,,,Tissue,,,,,,,,,,,,,,,,popnInfo-66b7e131,phenology-LeAoasXh,60668f30-401f-11eb-a20c-c7cfe29739f8,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,Corindi Beach near MacDougall St,,,"Stephanie Chen, Jason Bragg",,,,60668f30-401f-11eb-a20c-c7cfe29739f8,More than 20,Yes,Yes,,,,,Fertile,"Bisexual, Buds",Seed mature,0,,RandR,,,,153.19753962966774,-30.034772558257973,WGS84
,Melaleuca quinquenervia,,,,5.0,GPS,20.0,,2021-03-18 01:00:27.440055+00:00,species_2020-12-18 135511.130856.txt,,,,False,NSW1080774,2020-12-17T00:00:00+00:00,,,,,,,Tissue,,,,,,,,,,,,,,,,popnInfo-63dd7b91,phenology-LeAoasXh,60668f30-401f-11eb-a20c-c7cfe29739f8,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,Corindi Beach near MacDougall St,,,"Stephanie Chen, Jason Bragg",,,,60668f30-401f-11eb-a20c-c7cfe29739f8,More than 20,Yes,Yes,,,,,Fertile,"Bisexual, Buds",Seed mature,0,,RandR,,,,153.19725024786626,-30.035580833602843,WGS84
,Melaleuca quinquenervia,,,,6.0,GPS,10.0,,2021-03-18 01:00:27.440055+00:00,species_2020-12-18 135511.130856.txt,,,,False,NSW1080768,2020-12-17T00:00:00+00:00,,,,,,,Tissue,,,,,,,,,,,,,,,,popnInfo-e22fe461,phenology-LeAoasXh,60668f30-401f-11eb-a20c-c7cfe29739f8,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,Corindi Beach near MacDougall St,,,"Stephanie Chen, Jason Bragg",,,,60668f30-401f-11eb-a20c-c7cfe29739f8,More than 20,Yes,Yes,,,,,Fertile,"Bisexual, Buds",Seed mature,0,,RandR,,,,153.1971047306228,-30.0359582207844,WGS84
,Melaleuca quinquenervia,,,,8.0,GPS,19.0,,2021-03-18 01:00:27.440055+00:00,species_2020-12-18 135511.130856.txt,,,,False,NSW1080770,2020-12-17T00:00:00+00:00,,,,,,,Tissue,,,,,,,,,,,,,,,,popnInfo-bf29b761,phenology-LeAoasXh,60668f30-401f-11eb-a20c-c7cfe29739f8,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,Corindi Beach near MacDougall St,,,"Stephanie Chen, Jason Bragg",,,,60668f30-401f-11eb-a20c-c7cfe29739f8,More than 20,Yes,Yes,,,,,Fertile,"Bisexual, Buds",Seed mature,0,,RandR,,,,153.19722122012294,-30.036446498922658,WGS84
,Melaleuca quinquenervia,,,,6.0,GPS,6.0,,2021-03-18 01:00:27.440055+00:00,species_2020-12-18 135511.130856.txt,,,,False,NSW1080769,2020-12-17T00:00:00+00:00,,,,,,,Tissue,,,,,,,,,,,,,,,,popnInfo-2d81b3c1,phenology-LeAoasXh,60668f30-401f-11eb-a20c-c7cfe29739f8,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,Corindi Beach near MacDougall St,,,"Stephanie Chen, Jason Bragg",,,,60668f30-401f-11eb-a20c-c7cfe29739f8,More than 20,Yes,Yes,,,,,Fertile,"Bisexual, Buds",Seed mature,0,,RandR,,,,153.19722055023078,-30.036443050009538,WGS84
,Melaleuca quinquenervia,,,,4.0,GPS,20.0,,2021-03-18 01:00:27.440055+00:00,species_2020-12-18 135511.130856.txt,,,,False,NSW1080775,2020-12-17T00:00:00+00:00,,,,,,,Tissue,,,,,,,,,,,,,,,,popnInfo-63543841,phenology-LeAoasXh,60668f30-401f-11eb-a20c-c7cfe29739f8,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,Corindi Beach near MacDougall St,,,"Stephanie Chen, Jason Bragg",,,,60668f30-401f-11eb-a20c-c7cfe29739f8,More than 20,Yes,Yes,,,,,Fertile,"Bisexual, Buds",Seed mature,0,,RandR,,,,153.19764709,-30.034644135714704,WGS84
,Melaleuca quinquenervia,,,,-3.0,GPS,15.0,,2021-03-18 01:00:27.440055+00:00,species_2020-12-18 135511.130856.txt,,,,False,NSW1080765,2020-12-17T00:00:00+00:00,,,,,,,Tissue,,,,,,,,,,,,,,,,popnInfo-2f63e041,phenology-LeAoasXh,60668f30-401f-11eb-a20c-c7cfe29739f8,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,Corindi Beach near MacDougall St,,,"Stephanie Chen, Jason Bragg",,,,60668f30-401f-11eb-a20c-c7cfe29739f8,More than 20,Yes,Yes,,,,,Fertile,"Bisexual, Buds",Seed mature,0,,RandR,,,,153.19689156330975,-30.037097781283908,WGS84
,Melaleuca quinquenervia,,,,1.0,GPS,9.0,,2021-03-18 01:00:27.440055+00:00,species_2020-12-18 135511.130856.txt,,,,False,NSW1080776,2020-12-17T00:00:00+00:00,,,,,,,Tissue,,,,,,,,,,,,,,,,popnInfo-c96b2e51,phenology-LeAoasXh,60668f30-401f-11eb-a20c-c7cfe29739f8,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,Corindi Beach near MacDougall St,,,"Stephanie Chen, Jason Bragg",,,,60668f30-401f-11eb-a20c-c7cfe29739f8,More than 20,Yes,Yes,,,,,Fertile,"Bisexual, Buds",Seed mature,0,,RandR,,,,153.19657458378887,-30.038120840848222,WGS84
,Melaleuca quinquenervia,,,,5.0,GPS,7.0,,2021-03-18 01:00:27.440055+00:00,species_2020-12-18 135511.130856.txt,,,,False,NSW1080771,2020-12-17T00:00:00+00:00,,,,,,,Tissue,,,,,,,,,,,,,,,,popnInfo-5ed4ff71,phenology-LeAoasXh,60668f30-401f-11eb-a20c-c7cfe29739f8,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,Corindi Beach near MacDougall St,,,"Stephanie Chen, Jason Bragg",,,,60668f30-401f-11eb-a20c-c7cfe29739f8,More than 20,Yes,Yes,,,,,Fertile,"Bisexual, Buds",Seed mature,0,,RandR,,,,153.1965677007147,-30.038127967589034,WGS84
